id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,code_sondage,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
611,29,M,4262,Divorcé(e),Consulting,Tech Lead,4,80,8,3,2,4,3,2,4,2,4,611,3,Non,12 %,Non,2,2,1,611,19,3,Entrepreunariat,Y,Occasionnel,1,2
612,33,F,16184,Divorcé(e),Consulting,Directeur Technique,4,80,10,6,1,1,4,4,3,3,3,612,3,Non,19 %,Non,1,2,1,612,1,5,Transformation Digitale,Y,Occasionnel,0,5
613,31,M,11557,Divorcé(e),Commercial,Senior Manager,9,80,10,5,4,3,2,3,4,3,2,613,4,Non,21 %,Non,1,3,1,613,7,3,Infra & Cloud,Y,Occasionnel,0,1
614,18,M,1878,Célibataire,Commercial,Représentant Commercial,1,80,0,0,0,2,3,1,2,4,3,614,3,Oui,14 %,Oui,0,3,1,614,5,3,Marketing,Y,Frequent,0,0
615,40,M,10932,Divorcé(e),Commercial,Cadre Commercial,3,80,20,1,0,3,1,3,1,3,3,615,3,Non,15 %,Non,1,2,1,615,28,3,Autre,Y,Aucun,0,1
616,41,F,6811,Célibataire,Consulting,Manager,2,80,10,8,7,1,2,2,3,1,3,616,3,Oui,17 %,Non,0,3,1,616,2,4,Autre,Y,Aucun,0,7
618,26,M,4306,Divorcé(e),Commercial,Cadre Commercial,5,80,8,0,0,1,3,2,3,1,3,618,3,Non,12 %,Non,2,5,1,618,29,2,Transformation Digitale,Y,Occasionnel,0,0
620,35,F,4859,Célibataire,Commercial,Cadre Commercial,1,80,5,5,4,1,3,2,3,4,3,620,3,Non,16 %,Non,0,3,1,620,1,3,Transformation Digitale,Y,Occasionnel,0,3
621,34,M,5337,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,4,4,2,4,4,3,621,3,Non,12 %,Non,0,3,1,621,21,4,Infra & Cloud,Y,Occasionnel,5,7
622,26,M,2340,Célibataire,Consulting,Consultant,1,80,1,1,0,3,1,1,4,2,1,622,3,Oui,18 %,Oui,0,3,1,622,24,3,Entrepreunariat,Y,Occasionnel,0,0
623,37,F,7491,Célibataire,Consulting,Tech Lead,4,80,12,6,5,2,3,3,4,4,4,623,3,Non,17 %,Non,0,3,1,623,1,3,Entrepreunariat,Y,Occasionnel,1,2
624,46,F,10527,Marié(e),Consulting,Manager,5,80,28,2,2,1,3,3,3,4,2,624,3,Non,11 %,Non,0,3,1,624,18,1,Transformation Digitale,Y,Frequent,1,2
625,41,F,16595,Marié(e),Commercial,Senior Manager,7,80,22,18,16,2,3,4,1,2,3,625,3,Non,16 %,Non,1,2,1,625,2,5,Infra & Cloud,Y,Occasionnel,11,8
626,37,M,8834,Divorcé(e),Commercial,Cadre Commercial,1,80,9,9,5,1,3,3,2,4,3,626,3,Non,13 %,Non,1,6,1,626,9,4,Transformation Digitale,Y,Aucun,7,7
630,52,M,5577,Divorcé(e),Consulting,Assistant de Direction,3,80,18,10,9,4,3,2,1,2,3,630,3,Oui,12 %,Non,2,3,1,630,6,2,Entrepreunariat,Y,Occasionnel,6,9
631,32,M,4707,Marié(e),Commercial,Cadre Commercial,8,80,6,4,2,4,4,2,3,4,3,631,3,Non,12 %,Oui,0,2,1,631,11,4,Autre,Y,Aucun,1,2
632,24,M,2400,Marié(e),Commercial,Représentant Commercial,0,80,3,2,2,4,3,1,4,3,3,632,3,Non,13 %,Non,2,3,1,632,24,3,Transformation Digitale,Y,Frequent,2,1
634,38,F,9824,Marié(e),Consulting,Manager,3,80,18,1,0,3,3,2,3,3,3,634,3,Non,19 %,Non,1,4,1,634,10,3,Transformation Digitale,Y,Occasionnel,0,0
635,37,F,6447,Marié(e),Consulting,Tech Lead,6,80,8,6,5,2,3,2,2,2,2,635,3,Non,12 %,Non,1,2,1,635,1,4,Infra & Cloud,Y,Occasionnel,4,3
638,49,M,19502,Divorcé(e),Consulting,Directeur Technique,1,80,31,31,9,4,2,5,3,3,3,638,3,Oui,17 %,Non,1,5,1,638,18,4,Infra & Cloud,Y,Occasionnel,0,9
639,24,M,2725,Marié(e),Consulting,Assistant de Direction,1,80,6,6,5,2,4,1,4,2,3,639,3,Oui,11 %,Non,2,3,1,639,23,3,Transformation Digitale,Y,Occasionnel,1,4
641,26,M,6272,Marié(e),Commercial,Cadre Commercial,1,80,6,5,3,1,3,2,2,4,4,641,4,Non,20 %,Non,2,5,1,641,28,2,Marketing,Y,Occasionnel,1,4
643,24,M,2127,Marié(e),Consulting,Consultant,1,80,1,1,0,4,2,1,2,4,3,643,4,Non,21 %,Non,1,2,1,643,17,2,Autre,Y,Occasionnel,0,0
644,50,M,18200,Marié(e),Ressources Humaines,Senior Manager,1,80,32,32,5,1,3,5,2,3,3,644,3,Non,11 %,Non,1,2,1,644,3,3,Transformation Digitale,Y,Frequent,10,7
645,25,M,2096,Marié(e),Commercial,Représentant Commercial,1,80,7,7,4,2,3,1,3,3,3,645,3,Non,11 %,Non,0,1,1,645,13,1,Transformation Digitale,Y,Occasionnel,0,6
647,24,F,2886,Marié(e),Consulting,Consultant,1,80,6,6,3,1,3,1,3,4,3,647,3,Oui,16 %,Oui,1,4,1,647,7,3,Infra & Cloud,Y,Frequent,1,2
648,30,M,2033,Marié(e),Commercial,Représentant Commercial,1,80,1,1,0,2,2,1,1,3,4,648,3,Non,18 %,Oui,1,2,1,648,12,4,Infra & Cloud,Y,Frequent,0,0
649,34,M,3622,Marié(e),Consulting,Assistant de Direction,1,80,6,6,5,2,2,1,4,4,3,649,3,Oui,13 %,Non,1,3,1,649,1,2,Infra & Cloud,Y,Occasionnel,1,3
650,31,M,4233,Divorcé(e),Commercial,Cadre Commercial,2,80,9,3,1,2,3,2,1,3,1,650,3,Non,17 %,Oui,0,2,1,650,13,4,Transformation Digitale,Y,Occasionnel,1,2
652,35,M,3681,Célibataire,Consulting,Consultant,4,80,9,3,2,1,2,2,4,4,3,652,3,Non,14 %,Non,0,3,1,652,25,2,Autre,Y,Occasionnel,0,2
653,31,M,5460,Divorcé(e),Commercial,Cadre Commercial,4,80,13,7,7,1,4,2,4,4,4,653,4,Non,22 %,Non,2,4,1,653,6,4,Transformation Digitale,Y,Occasionnel,5,7
655,27,F,2187,Divorcé(e),Consulting,Assistant de Direction,0,80,6,5,3,1,2,1,3,3,2,655,3,Non,12 %,Non,2,5,1,655,6,4,Transformation Digitale,Y,Occasionnel,0,3
656,37,M,9602,Marié(e),Commercial,Cadre Commercial,4,80,17,3,0,4,3,2,3,3,2,656,3,Oui,11 %,Non,1,3,1,656,2,3,Marketing,Y,Occasionnel,1,0
657,20,F,2836,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,4,2,1,2,4,4,657,3,Non,13 %,Non,0,0,1,657,1,3,Infra & Cloud,Y,Occasionnel,0,0
659,42,F,4089,Marié(e),Consulting,Manager,1,80,10,10,2,3,3,2,4,2,3,659,3,Non,13 %,Non,2,4,1,659,2,4,Infra & Cloud,Y,Occasionnel,2,2
661,43,M,16627,Divorcé(e),Consulting,Directeur Technique,4,80,21,1,0,2,2,4,4,3,2,661,3,Oui,14 %,Non,1,3,1,661,6,4,Autre,Y,Occasionnel,0,0
662,38,F,2619,Célibataire,Consulting,Assistant de Direction,3,80,8,0,0,3,3,1,1,4,2,662,3,Non,17 %,Non,0,3,1,662,1,1,Infra & Cloud,Y,Occasionnel,0,0
663,43,M,5679,Divorcé(e),Consulting,Consultant,3,80,10,8,7,4,3,2,3,2,3,663,3,Oui,13 %,Non,1,3,1,663,9,5,Transformation Digitale,Y,Frequent,4,7
664,48,F,15402,Marié(e),Consulting,Senior Manager,7,80,21,3,2,4,2,4,1,1,1,664,3,Non,11 %,Non,1,3,1,664,1,4,Infra & Cloud,Y,Occasionnel,0,2
665,44,F,5985,Célibataire,Ressources Humaines,Ressources Humaines,4,80,10,2,2,1,2,2,3,2,4,665,3,Non,11 %,Non,0,1,1,665,1,4,Infra & Cloud,Y,Occasionnel,0,2
666,34,F,2579,Divorcé(e),Commercial,Représentant Commercial,1,80,8,8,2,3,3,1,3,4,3,666,3,Oui,18 %,Non,2,3,1,666,14,3,Entrepreunariat,Y,Occasionnel,0,6
667,27,M,3041,Divorcé(e),Commercial,Représentant Commercial,0,80,5,4,3,3,3,1,1,2,3,667,3,Non,11 %,Oui,1,3,1,667,2,1,Marketing,Y,Occasionnel,0,2
669,21,M,3447,Célibataire,Commercial,Représentant Commercial,1,80,3,3,2,3,3,1,3,3,3,669,3,Non,11 %,Non,0,2,1,669,22,1,Entrepreunariat,Y,Occasionnel,1,2
671,44,M,19513,Marié(e),Consulting,Senior Manager,4,80,26,2,2,4,3,5,4,1,4,671,3,Oui,12 %,Non,1,2,1,671,3,4,Autre,Y,Occasionnel,0,1
675,22,M,2773,Marié(e),Consulting,Assistant de Direction,0,80,3,2,2,1,3,1,3,4,3,675,4,Non,20 %,Non,0,3,1,675,6,1,Transformation Digitale,Y,Occasionnel,2,2
677,33,M,7104,Divorcé(e),Commercial,Cadre Commercial,0,80,6,5,0,3,3,2,3,4,3,677,3,Non,12 %,Non,0,3,1,677,8,4,Marketing,Y,Occasionnel,1,2
679,32,F,6322,Marié(e),Consulting,Assistant de Direction,1,80,6,6,4,1,3,2,4,4,2,679,3,Oui,12 %,Non,1,2,1,679,9,4,Infra & Cloud,Y,Occasionnel,0,5
680,30,F,2083,Divorcé(e),Consulting,Assistant de Direction,1,80,1,1,0,3,3,1,3,3,3,680,4,Non,20 %,Non,1,2,1,680,3,3,Transformation Digitale,Y,Frequent,0,0
682,53,F,8381,Célibataire,Commercial,Cadre Commercial,7,80,18,14,7,4,3,2,1,4,4,682,4,Non,20 %,Non,0,2,1,682,1,1,Transformation Digitale,Y,Occasionnel,8,10
683,34,M,2691,Marié(e),Consulting,Assistant de Direction,1,80,10,10,9,2,3,1,4,4,2,683,3,Non,12 %,Non,1,4,1,683,1,5,Infra & Cloud,Y,Occasionnel,8,8
684,45,F,4286,Marié(e),Commercial,Cadre Commercial,2,80,5,1,1,1,3,2,1,4,3,684,3,Non,14 %,Oui,2,4,1,684,26,4,Infra & Cloud,Y,Frequent,0,0
686,26,F,2659,Marié(e),Consulting,Consultant,1,80,3,3,2,3,3,1,4,3,3,686,3,Oui,13 %,Non,1,2,1,686,6,3,Infra & Cloud,Y,Occasionnel,0,2
689,37,M,9434,Marié(e),Consulting,Tech Lead,1,80,10,10,7,3,3,3,3,3,3,689,3,Non,15 %,Non,1,2,1,689,3,3,Autre,Y,Occasionnel,7,8
690,29,F,5561,Marié(e),Commercial,Cadre Commercial,1,80,6,6,0,2,3,2,3,1,2,690,3,Non,14 %,Non,1,5,1,690,3,2,Transformation Digitale,Y,Occasionnel,1,2
691,35,M,6646,Célibataire,Consulting,Assistant de Direction,1,80,17,17,11,2,1,2,4,2,3,691,3,Non,13 %,Non,0,3,1,691,6,4,Infra & Cloud,Y,Occasionnel,11,8
692,33,M,7725,Divorcé(e),Consulting,Manager,3,80,15,13,11,3,3,2,4,3,1,692,4,Non,23 %,Non,1,2,1,692,6,3,Infra & Cloud,Y,Frequent,4,7
698,54,M,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,80,16,9,7,3,3,3,2,3,4,698,3,Non,15 %,Non,1,1,1,698,19,4,Transformation Digitale,Y,Occasionnel,7,1
699,36,M,8847,Divorcé(e),Consulting,Tech Lead,2,80,13,3,2,2,2,2,2,3,3,699,3,Oui,11 %,Non,1,2,1,699,9,2,Transformation Digitale,Y,Occasionnel,0,2
700,27,M,2045,Célibataire,Consulting,Assistant de Direction,0,80,5,4,2,1,2,1,4,4,3,700,3,Non,13 %,Non,0,0,1,700,3,4,Transformation Digitale,Y,Occasionnel,1,1
701,20,M,1009,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,4,3,1,3,4,3,701,3,Oui,11 %,Oui,0,5,1,701,10,1,Transformation Digitale,Y,Occasionnel,1,1
702,33,M,3348,Célibataire,Consulting,Assistant de Direction,1,80,10,10,8,1,3,1,1,1,3,702,3,Oui,11 %,Oui,0,3,1,702,3,3,Infra & Cloud,Y,Frequent,9,7
704,35,M,1281,Marié(e),Consulting,Consultant,1,80,1,1,0,3,2,1,3,3,3,704,3,Non,18 %,Non,2,3,1,704,3,3,Infra & Cloud,Y,Aucun,0,0
705,23,M,2819,Marié(e),Consulting,Assistant de Direction,2,80,5,3,2,1,4,1,1,1,4,705,3,Non,16 %,Non,1,3,1,705,4,3,Transformation Digitale,Y,Occasionnel,0,2
707,25,M,4851,Marié(e),Commercial,Cadre Commercial,0,80,4,3,2,4,4,2,2,3,3,707,4,Non,22 %,Non,1,4,1,707,8,3,Infra & Cloud,Y,Occasionnel,1,2
709,38,F,4028,Célibataire,Commercial,Cadre Commercial,0,80,8,7,7,4,2,2,4,1,3,709,4,Non,20 %,Non,0,2,1,709,7,4,Marketing,Y,Occasionnel,0,5
710,29,M,2720,Divorcé(e),Consulting,Assistant de Direction,1,80,10,10,7,2,1,1,4,4,3,710,3,Non,18 %,Non,1,5,1,710,1,4,Infra & Cloud,Y,Frequent,2,8
712,48,M,8120,Marié(e),Commercial,Cadre Commercial,3,80,12,2,2,2,4,2,2,4,3,712,3,Non,12 %,Non,0,3,1,712,2,1,Marketing,Y,Occasionnel,2,2
714,27,F,4647,Divorcé(e),Commercial,Cadre Commercial,1,80,6,6,5,4,4,2,4,2,3,714,4,Oui,20 %,Non,2,3,1,714,3,1,Transformation Digitale,Y,Frequent,0,4
715,37,M,4680,Célibataire,Consulting,Assistant de Direction,3,80,4,1,0,4,4,1,4,1,3,715,3,Non,17 %,Non,0,2,1,715,10,2,Infra & Cloud,Y,Occasionnel,0,0
716,50,M,3221,Marié(e),Consulting,Consultant,1,80,20,20,8,4,4,1,3,3,3,716,3,Oui,11 %,Non,3,3,1,716,28,1,Transformation Digitale,Y,Occasionnel,3,8
717,34,F,8621,Célibataire,Consulting,Manager,1,80,9,8,7,4,2,3,2,2,4,717,3,Non,14 %,Non,0,3,1,717,9,3,Transformation Digitale,Y,Occasionnel,7,7
720,24,F,4577,Célibataire,Commercial,Cadre Commercial,9,80,4,2,2,1,3,2,3,1,3,720,3,Non,14 %,Oui,0,3,1,720,3,2,Infra & Cloud,Y,Occasionnel,2,0
721,39,F,4553,Célibataire,Consulting,Manager,1,80,20,20,7,4,2,2,3,1,3,721,3,Non,11 %,Non,0,4,1,721,2,4,Entrepreunariat,Y,Occasionnel,11,10
722,32,M,5396,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,4,3,2,4,4,2,722,3,Non,12 %,Non,0,2,1,722,10,3,Marketing,Y,Occasionnel,0,8
723,50,M,6796,Marié(e),Commercial,Cadre Commercial,3,80,18,4,3,2,3,2,3,1,3,723,3,Oui,14 %,Oui,1,4,1,723,8,2,Entrepreunariat,Y,Frequent,1,3
724,38,F,7625,Célibataire,Consulting,Manager,0,80,10,9,7,2,4,2,4,3,2,724,3,Non,13 %,Non,0,4,1,724,1,4,Infra & Cloud,Y,Occasionnel,1,8
725,27,F,7412,Marié(e),Consulting,Tech Lead,1,80,9,9,7,3,3,3,1,4,3,725,3,Non,11 %,Non,0,3,1,725,1,2,Infra & Cloud,Y,Occasionnel,0,7
727,32,F,11159,Célibataire,Consulting,Directeur Technique,3,80,10,7,7,3,3,3,4,4,3,727,3,Non,15 %,Non,0,6,1,727,3,2,Infra & Cloud,Y,Occasionnel,7,7
728,47,M,4960,Célibataire,Commercial,Cadre Commercial,2,80,20,7,7,4,3,2,1,4,3,728,3,Non,12 %,Non,0,2,1,728,14,4,Marketing,Y,Occasionnel,1,7
729,40,M,10475,Marié(e),Commercial,Cadre Commercial,5,80,20,18,13,4,2,3,1,3,3,729,4,Oui,21 %,Non,1,2,1,729,5,4,Infra & Cloud,Y,Frequent,1,12
730,53,M,14814,Marié(e),Consulting,Directeur Technique,3,80,32,5,1,3,4,4,3,3,3,730,3,Non,19 %,Non,0,3,1,730,7,3,Infra & Cloud,Y,Occasionnel,1,3
731,41,M,19141,Divorcé(e),Ressources Humaines,Senior Manager,3,80,23,21,6,2,2,5,4,2,2,731,3,Non,15 %,Non,3,2,1,731,10,4,Ressources Humaines,Y,Occasionnel,12,6
732,60,M,5405,Célibataire,Commercial,Cadre Commercial,8,80,10,2,2,1,3,2,1,4,3,732,3,Non,14 %,Non,0,1,1,732,16,4,Marketing,Y,Occasionnel,2,2
733,27,M,8793,Divorcé(e),Consulting,Tech Lead,1,80,9,9,7,4,3,3,1,3,2,733,4,Non,21 %,Non,2,4,1,733,10,2,Infra & Cloud,Y,Frequent,1,7
734,41,M,19189,Marié(e),Ressources Humaines,Senior Manager,1,80,22,22,7,4,2,5,3,2,3,734,3,Non,12 %,Non,1,3,1,734,1,3,Ressources Humaines,Y,Occasionnel,2,10
738,50,M,3875,Marié(e),Commercial,Représentant Commercial,7,80,4,2,2,4,3,1,2,4,3,738,3,Non,15 %,Non,1,2,1,738,8,4,Marketing,Y,Occasionnel,2,2
741,28,F,2216,Célibataire,Consulting,Assistant de Direction,7,80,10,7,7,1,1,1,2,4,3,741,3,Oui,13 %,Oui,0,4,1,741,1,2,Infra & Cloud,Y,Occasionnel,3,7
742,36,F,11713,Marié(e),Consulting,Directeur Technique,9,80,10,8,7,1,4,3,1,1,3,742,3,Non,14 %,Non,1,2,1,742,8,3,Infra & Cloud,Y,Aucun,0,5
743,38,F,7861,Célibataire,Consulting,Tech Lead,4,80,10,1,0,3,3,3,3,4,4,743,3,Oui,14 %,Non,0,4,1,743,1,3,Infra & Cloud,Y,Occasionnel,0,0
744,44,M,3708,Célibataire,Consulting,Consultant,2,80,9,5,2,1,1,1,3,3,3,744,3,Non,14 %,Non,0,5,1,744,24,3,Transformation Digitale,Y,Aucun,1,4
746,47,F,13770,Divorcé(e),Commercial,Cadre Commercial,9,80,28,22,2,4,3,4,3,4,2,746,3,Oui,12 %,Non,2,2,1,746,3,3,Transformation Digitale,Y,Frequent,11,13
747,30,M,5304,Divorcé(e),Commercial,Cadre Commercial,7,80,10,8,7,3,3,2,4,4,2,747,4,Non,23 %,Non,1,2,1,747,27,5,Marketing,Y,Occasionnel,7,7
749,29,M,2642,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,3,3,1,3,3,3,749,3,Non,11 %,Non,0,6,1,749,10,3,Infra & Cloud,Y,Occasionnel,0,0
752,42,M,2759,Divorcé(e),Consulting,Assistant de Direction,6,80,7,2,2,3,4,1,3,4,3,752,3,Oui,12 %,Oui,0,2,1,752,19,3,Transformation Digitale,Y,Frequent,2,2
754,43,M,6804,Marié(e),Commercial,Cadre Commercial,3,80,7,2,2,4,2,2,4,3,3,754,3,Non,18 %,Non,1,5,1,754,15,3,Infra & Cloud,Y,Frequent,2,2
757,34,F,6142,Célibataire,Consulting,Manager,3,80,10,5,1,2,3,2,3,4,3,757,3,Non,11 %,Non,0,2,1,757,8,2,Transformation Digitale,Y,Occasionnel,4,3
758,23,M,2500,Marié(e),Consulting,Consultant,1,80,5,4,3,2,3,1,1,4,4,758,3,Non,14 %,Non,1,2,1,758,9,1,Transformation Digitale,Y,Occasionnel,0,2
760,39,F,6389,Marié(e),Ressources Humaines,Ressources Humaines,9,80,12,8,3,3,4,2,2,3,1,760,3,Non,15 %,Non,1,3,1,760,3,3,Ressources Humaines,Y,Occasionnel,3,6
762,56,M,11103,Marié(e),Consulting,Manager,7,80,30,10,7,3,3,4,4,3,2,762,3,Non,11 %,Non,0,1,1,762,9,3,Transformation Digitale,Y,Occasionnel,1,1
763,40,F,2342,Célibataire,Consulting,Assistant de Direction,0,80,5,4,2,4,2,1,4,4,2,763,4,Oui,20 %,Non,0,2,1,763,2,1,Transformation Digitale,Y,Occasionnel,2,3
764,27,F,6811,Célibataire,Consulting,Manager,8,80,9,7,6,4,2,2,1,1,1,764,3,Non,19 %,Non,0,2,1,764,7,3,Transformation Digitale,Y,Occasionnel,0,7
766,29,M,2297,Divorcé(e),Commercial,Représentant Commercial,1,80,2,2,2,4,3,1,2,4,3,766,3,Non,14 %,Non,2,2,1,766,10,3,Marketing,Y,Occasionnel,2,2
769,53,M,2450,Célibataire,Consulting,Consultant,2,80,19,2,2,4,3,2,4,4,3,769,3,Non,17 %,Non,0,4,1,769,6,3,Infra & Cloud,Y,Occasionnel,2,2
771,35,F,5093,Divorcé(e),Consulting,Manager,2,80,16,1,0,4,3,2,1,1,4,771,3,Non,11 %,Non,1,2,1,771,2,4,Infra & Cloud,Y,Aucun,0,0
772,32,M,5309,Marié(e),Consulting,Consultant,1,80,10,10,8,1,3,2,4,4,3,772,3,Non,15 %,Non,2,2,1,772,24,4,Infra & Cloud,Y,Frequent,4,7
773,38,M,3057,Marié(e),Consulting,Assistant de Direction,6,80,6,1,0,4,3,1,3,2,1,773,3,Oui,13 %,Non,1,0,1,773,2,5,Transformation Digitale,Y,Occasionnel,0,1
775,34,F,5121,Divorcé(e),Consulting,Tech Lead,3,80,7,0,0,2,3,2,1,3,3,775,3,Non,14 %,Non,1,3,1,775,8,5,Infra & Cloud,Y,Occasionnel,0,0
776,52,M,16856,Marié(e),Commercial,Senior Manager,1,80,34,34,6,3,2,4,1,1,4,776,3,Non,11 %,Non,0,3,1,776,3,4,Marketing,Y,Occasionnel,1,16
780,33,M,2686,Célibataire,Consulting,Assistant de Direction,1,80,10,10,9,4,3,1,4,3,2,780,3,Oui,13 %,Oui,0,2,1,780,1,4,Autre,Y,Occasionnel,7,8
781,25,F,6180,Célibataire,Commercial,Cadre Commercial,1,80,6,6,5,3,3,2,4,2,2,781,4,Non,23 %,Non,0,5,1,781,26,1,Transformation Digitale,Y,Occasionnel,1,4
783,45,M,6632,Célibataire,Commercial,Représentant Commercial,0,80,9,8,7,2,1,2,3,1,3,783,3,Non,13 %,Non,0,3,1,783,2,2,Entrepreunariat,Y,Occasionnel,3,1
784,23,M,3505,Célibataire,Consulting,Assistant de Direction,1,80,2,2,2,1,4,1,3,4,3,784,3,Non,18 %,Non,0,3,1,784,10,1,Transformation Digitale,Y,Occasionnel,0,2
785,47,F,6397,Célibataire,Commercial,Cadre Commercial,4,80,8,5,4,2,4,2,3,4,3,785,3,Oui,12 %,Oui,0,2,1,785,27,2,Infra & Cloud,Y,Frequent,1,3
786,34,M,6274,Célibataire,Commercial,Cadre Commercial,1,80,6,6,5,4,3,2,4,3,3,786,4,Non,22 %,Non,0,5,1,786,2,3,Autre,Y,Occasionnel,1,4
787,55,M,19859,Marié(e),Consulting,Senior Manager,5,80,24,5,2,4,3,5,1,4,3,787,3,Oui,13 %,Oui,1,2,1,787,2,3,Transformation Digitale,Y,Occasionnel,1,4
789,36,M,7587,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,1,2,3,1,2,3,789,3,Non,15 %,Non,0,1,1,789,8,4,Infra & Cloud,Y,Aucun,0,9
791,52,M,4258,Marié(e),Consulting,Assistant de Direction,0,80,5,4,3,4,3,1,4,1,3,791,3,Non,18 %,Non,1,3,1,791,19,4,Transformation Digitale,Y,Aucun,1,2
792,26,F,4364,Divorcé(e),Consulting,Consultant,3,80,5,2,2,1,1,1,4,1,3,792,3,Non,14 %,Non,1,2,1,792,1,2,Infra & Cloud,Y,Frequent,2,0
793,29,F,4335,Marié(e),Consulting,Manager,4,80,11,8,7,2,3,2,3,1,2,793,3,Non,12 %,Non,1,3,1,793,27,3,Transformation Digitale,Y,Occasionnel,1,1
796,26,M,5326,Célibataire,Commercial,Cadre Commercial,6,80,6,4,3,4,2,2,1,3,2,796,3,Non,17 %,Oui,0,2,1,796,8,3,Entrepreunariat,Y,Occasionnel,1,2
797,34,F,3280,Célibataire,Consulting,Assistant de Direction,2,80,10,4,2,2,4,1,4,3,3,797,3,Non,16 %,Non,0,2,1,797,1,4,Infra & Cloud,Y,Occasionnel,1,3
799,54,F,5485,Divorcé(e),Consulting,Tech Lead,9,80,9,5,3,4,3,2,1,2,3,799,3,Oui,11 %,Non,2,4,1,799,19,4,Transformation Digitale,Y,Occasionnel,1,4
800,27,M,4342,Marié(e),Commercial,Cadre Commercial,0,80,5,4,2,3,3,2,4,2,3,800,3,Non,19 %,Non,1,3,1,800,8,1,Marketing,Y,Frequent,1,1
802,37,F,2782,Divorcé(e),Consulting,Assistant de Direction,0,80,6,5,3,4,3,1,1,2,2,802,3,Oui,13 %,Non,2,3,1,802,10,1,Infra & Cloud,Y,Occasionnel,4,3
803,38,F,5980,Célibataire,Consulting,Tech Lead,6,80,17,15,7,1,4,2,1,4,3,803,3,Oui,12 %,Non,0,2,1,803,2,4,Infra & Cloud,Y,Frequent,4,12
804,34,F,4381,Célibataire,Consulting,Assistant de Direction,1,80,6,6,5,3,2,1,1,3,3,804,3,Non,11 %,Non,0,3,1,804,2,4,Transformation Digitale,Y,Occasionnel,1,3
805,35,F,2572,Marié(e),Commercial,Représentant Commercial,1,80,3,3,2,1,3,1,4,2,2,805,3,Non,16 %,Non,1,1,1,805,8,4,Infra & Cloud,Y,Occasionnel,0,2
806,30,M,3833,Marié(e),Consulting,Consultant,3,80,7,2,2,4,1,1,3,3,3,806,4,Non,21 %,Non,2,2,1,806,1,3,Infra & Cloud,Y,Occasionnel,0,2
807,40,F,4244,Marié(e),Consulting,Manager,1,80,8,8,7,3,4,2,2,4,3,807,4,Non,24 %,Non,1,2,1,807,2,2,Transformation Digitale,Y,Frequent,3,7
808,34,F,6500,Marié(e),Commercial,Cadre Commercial,5,80,6,3,2,3,3,2,1,2,3,808,3,Non,17 %,Non,1,1,1,808,8,2,Infra & Cloud,Y,Occasionnel,1,2
809,42,M,18430,Divorcé(e),Consulting,Senior Manager,1,80,24,24,7,2,3,5,4,2,2,809,3,Non,13 %,Non,1,4,1,809,8,3,Infra & Cloud,Y,Frequent,14,9
811,23,M,1601,Marié(e),Consulting,Consultant,1,80,1,0,0,3,4,1,1,3,3,811,4,Oui,21 %,Oui,2,2,1,811,6,3,Infra & Cloud,Y,Occasionnel,0,0
812,24,M,2694,Divorcé(e),Consulting,Consultant,1,80,1,1,0,3,2,1,2,3,3,812,3,Non,11 %,Non,3,4,1,812,9,3,Infra & Cloud,Y,Aucun,0,0
813,52,F,3149,Marié(e),Consulting,Consultant,8,80,9,5,2,4,3,2,3,2,3,813,4,Non,20 %,Non,1,3,1,813,11,4,Infra & Cloud,Y,Occasionnel,1,4
815,50,M,17639,Marié(e),Consulting,Directeur Technique,5,80,30,4,3,3,3,4,3,4,3,815,3,Non,16 %,Non,0,3,1,815,2,3,Transformation Digitale,Y,Occasionnel,0,3
816,29,F,2319,Marié(e),Consulting,Consultant,1,80,1,1,0,2,2,1,1,4,3,816,3,Oui,11 %,Oui,1,1,1,816,1,2,Infra & Cloud,Y,Occasionnel,0,0
817,33,M,11691,Marié(e),Consulting,Directeur Technique,0,80,14,13,9,3,3,3,3,4,4,817,3,Non,11 %,Non,0,3,1,817,7,3,Transformation Digitale,Y,Occasionnel,3,7
819,33,F,5324,Célibataire,Commercial,Cadre Commercial,5,80,6,3,2,1,3,2,1,3,3,819,3,Non,15 %,Oui,0,3,1,819,16,3,Marketing,Y,Occasionnel,0,2
