age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,departement_Consulting,departement_Ressources Humaines,statut_marital_Divorcé(e),statut_marital_Marié(e),poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,mobilite_interne_ratio,ratio_anciennete,delta_evaluation
34,1,2579,1,8,8,2,3,1,3,4,3,3,1,18.0,2,3,14,3,1,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.24999996875000394,0.8888887901234679,0
27,0,3041,0,5,4,3,3,1,1,2,3,3,0,11.0,1,3,2,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7499998125000469,0.9999997500000625,0
21,0,3447,1,3,3,2,3,1,3,3,3,3,0,11.0,0,2,22,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6666664444445185,0.7499998125000469,0
44,0,19513,4,26,2,2,4,5,4,1,4,3,1,12.0,1,2,3,4,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.99999950000025,0.33333327777778704,0
22,0,2773,0,3,2,2,1,1,3,4,3,4,0,20.0,0,3,6,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99999950000025,0.99999950000025,1
33,0,7104,0,6,5,0,3,2,3,4,3,3,0,12.0,0,3,8,4,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.99999980000004,0
32,1,6322,1,6,6,4,1,2,4,4,2,3,1,12.0,1,2,9,4,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666665555555741,0.857142734693895,0
30,1,2083,1,1,1,0,3,1,3,3,3,4,0,20.0,1,2,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.499999750000125,1
53,1,8381,7,18,14,7,4,2,1,4,4,4,0,20.0,0,2,1,1,1,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.49999996428571686,0.6666666349206364,1
34,0,2691,1,10,10,9,2,1,4,4,2,3,0,12.0,1,4,1,5,1,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8999999100000091,0.9090908264462886,0
45,1,4286,2,5,1,1,1,2,1,4,3,3,0,14.0,2,4,26,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9999990000010001,0.33333322222225925,0
26,1,2659,1,3,3,2,3,1,4,3,3,3,1,13.0,1,2,6,3,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.7499998125000469,0
37,0,9434,1,10,10,7,3,3,3,3,3,3,0,15.0,1,2,3,3,1,7,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.699999930000007,0.9090908264462886,0
29,1,5561,1,6,6,0,2,2,3,1,2,3,0,14.0,1,5,3,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.857142734693895,0
35,0,6646,1,17,17,11,2,2,4,2,3,3,0,13.0,0,3,6,4,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6470587854671302,0.9444443919753115,2
33,0,7725,3,15,13,11,3,2,4,3,1,4,0,23.0,1,2,6,3,2,4,7,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8461537810650938,0.8124999492187531,1
54,0,10725,2,16,9,7,3,3,2,3,4,3,0,15.0,1,1,19,4,1,7,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7777776913580343,0.8181817438016598,0
36,0,8847,2,13,3,2,2,2,2,3,3,3,1,11.0,1,2,9,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6666664444445185,0.599999880000024,1
27,0,2045,0,5,4,2,1,1,4,4,3,3,0,13.0,0,0,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49999987500003124,0.9999997500000625,1
20,0,1009,1,1,1,0,4,1,3,4,3,3,1,11.0,0,5,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.499999750000125,0
33,0,3348,1,10,10,8,1,1,1,1,3,3,1,11.0,0,3,3,3,2,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7999999200000081,0.9090908264462886,0
35,0,1281,1,1,1,0,3,1,3,3,3,3,0,18.0,2,3,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
23,0,2819,2,5,3,2,1,1,1,1,4,3,0,16.0,1,3,4,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6666664444445185,0.599999880000024,-1
25,0,4851,0,4,3,2,4,2,2,3,3,4,0,22.0,1,4,8,3,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.9999996666667778,0
38,1,4028,0,8,7,7,4,2,4,1,3,4,0,20.0,0,2,7,4,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9999998571428775,0.9999998571428775,2
29,0,2720,1,10,10,7,2,1,4,4,3,3,0,18.0,1,5,1,4,2,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.699999930000007,0.9090908264462886,2
48,0,8120,3,12,2,2,2,2,2,4,3,3,0,12.0,0,3,2,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.99999950000025,0.399999920000016,-1
27,1,4647,1,6,6,5,4,2,4,2,3,4,1,20.0,2,3,3,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8333331944444675,0.857142734693895,0
37,0,4680,3,4,1,0,4,1,4,1,3,3,0,17.0,0,2,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.24999993750001562,-1
50,0,3221,1,20,20,8,4,1,3,3,3,3,1,11.0,3,3,28,1,1,3,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.399999980000001,0.9523809070294805,-1
34,1,8621,1,9,8,7,4,3,2,2,4,3,0,14.0,0,3,9,3,1,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8749998906250137,0.8888887901234679,1
24,1,4577,9,4,2,2,1,2,3,1,3,3,0,14.0,0,3,3,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.1818181652892577,0
39,1,4553,1,20,20,7,4,2,3,1,3,3,0,11.0,0,4,2,4,1,11,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.34999998250000086,0.9523809070294805,1
32,0,5396,1,10,10,7,4,2,4,4,2,3,0,12.0,0,2,10,3,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.699999930000007,0.9090908264462886,0
50,0,6796,3,18,4,3,2,2,3,1,3,3,1,14.0,1,4,8,2,2,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7499998125000469,0.57142848979593,0
38,1,7625,0,10,9,7,2,2,4,3,2,3,0,13.0,0,4,1,4,1,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7777776913580343,0.9999998888889013,-1
27,1,7412,1,9,9,7,3,3,1,4,3,3,0,11.0,0,3,1,2,1,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7777776913580343,0.8999999100000091,0
32,1,11159,3,10,7,7,3,3,4,4,3,3,0,15.0,0,6,3,2,1,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.699999930000007,0
47,0,4960,2,20,7,7,4,2,1,4,3,3,0,12.0,0,2,14,4,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9999998571428775,0.7777776913580343,0
40,0,10475,5,20,18,13,4,3,1,3,3,4,1,21.0,1,2,5,4,2,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7222221820987677,0.7826086616257103,2
53,0,14814,3,32,5,1,3,4,3,3,3,3,0,19.0,0,3,7,3,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.199999960000008,0.6249999218750099,-1
41,0,19141,3,23,21,6,2,5,4,2,2,3,0,15.0,3,2,10,4,1,12,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.28571427210884415,0.8749999635416682,1
60,0,5405,8,10,2,2,1,2,1,4,3,3,0,14.0,0,1,16,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.99999950000025,0.19999998000000202,0
27,0,8793,1,9,9,7,4,3,1,3,2,4,0,21.0,2,4,10,2,2,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7777776913580343,0.8999999100000091,1
41,0,19189,1,22,22,7,4,5,3,2,3,3,0,12.0,1,3,1,3,1,2,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3181818037190089,0.9565216975425348,1
50,0,3875,7,4,2,2,4,1,2,4,3,3,0,15.0,1,2,8,4,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.99999950000025,0.22222219753086697,0
28,1,2216,7,10,7,7,1,1,2,4,3,3,1,13.0,0,4,1,2,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.49999996428571686,2
36,1,11713,9,10,8,7,1,3,1,1,3,3,0,14.0,1,2,8,3,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8749998906250137,0.47058820761245834,-1
38,1,7861,4,10,1,0,3,3,3,4,4,3,1,14.0,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.199999960000008,0
44,0,3708,2,9,5,2,1,1,3,3,3,3,0,14.0,0,5,24,3,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.399999920000016,0.7142856122449125,2
47,1,13770,9,28,22,2,4,4,3,4,2,3,1,12.0,2,2,3,3,2,11,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.09090908677685969,0.7096773964620194,0
30,0,5304,7,10,8,7,3,2,4,4,2,4,0,23.0,1,2,27,5,1,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8749998906250137,0.5333332977777802,1
29,0,2642,1,1,1,0,3,1,3,3,3,3,0,11.0,0,6,10,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.499999750000125,0
42,0,2759,6,7,2,2,3,1,3,4,3,3,1,12.0,0,2,19,3,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99999950000025,0.24999996875000394,-1
43,0,6804,3,7,2,2,4,2,4,3,3,3,0,18.0,1,5,15,3,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.399999920000016,1
34,1,6142,3,10,5,1,2,2,3,4,3,3,0,11.0,0,2,8,2,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.199999960000008,0.6249999218750099,0
23,0,2500,1,5,4,3,2,1,1,4,4,3,0,14.0,1,2,9,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7499998125000469,0.799999840000032,0
39,1,6389,9,12,8,3,3,2,2,3,1,3,0,15.0,1,3,3,3,1,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3749999531250059,0.47058820761245834,-1
56,0,11103,7,30,10,7,3,4,4,3,2,3,0,11.0,0,1,9,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.699999930000007,0.588235259515573,0
40,1,2342,0,5,4,2,4,1,4,4,2,4,1,20.0,0,2,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49999987500003124,0.9999997500000625,2
27,1,6811,8,9,7,6,4,2,1,1,1,3,0,19.0,0,2,7,3,1,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.857142734693895,0.46666663555555765,1
29,0,2297,1,2,2,2,4,1,2,4,3,3,0,14.0,2,2,10,3,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.99999950000025,0.6666664444445185,0
53,0,2450,2,19,2,2,4,2,4,4,3,3,0,17.0,0,4,6,3,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.49999987500003124,0
35,1,5093,2,16,1,0,4,2,1,1,4,3,0,11.0,1,2,2,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.33333322222225925,0
32,0,5309,1,10,10,8,1,2,4,4,3,3,0,15.0,2,2,24,4,2,4,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7999999200000081,0.9090908264462886,0
38,0,3057,6,6,1,0,4,1,3,2,1,3,1,13.0,1,0,2,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1428571224489825,0
34,1,5121,3,7,0,0,2,2,1,3,3,3,0,14.0,1,3,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0
52,0,16856,1,34,34,6,3,4,1,1,4,3,0,11.0,0,3,3,4,1,1,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17647058304498286,0.9714285436734702,1
33,0,2686,1,10,10,9,4,1,4,3,2,3,1,13.0,0,2,1,4,1,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999100000091,0.9090908264462886,0
25,1,6180,1,6,6,5,3,2,4,2,2,4,0,23.0,0,5,26,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8333331944444675,0.857142734693895,1
45,0,6632,0,9,8,7,2,2,3,1,3,3,0,13.0,0,3,2,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8749998906250137,0.9999998750000157,2
23,0,3505,1,2,2,2,1,1,3,4,3,3,0,18.0,0,3,10,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99999950000025,0.6666664444445185,-1
47,1,6397,4,8,5,4,2,2,3,4,3,3,1,12.0,0,2,27,2,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.799999840000032,0.5555554938271674,-1
34,0,6274,1,6,6,5,4,2,4,3,3,4,0,22.0,0,5,2,3,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8333331944444675,0.857142734693895,1
55,0,19859,5,24,5,2,4,5,1,4,3,3,1,13.0,1,2,2,3,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.399999920000016,0.499999950000005,0
36,0,7587,1,10,10,7,1,3,1,2,3,3,0,15.0,0,1,8,4,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.699999930000007,0.9090908264462886,1
52,0,4258,0,5,4,3,4,1,4,1,3,3,0,18.0,1,3,19,4,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7499998125000469,0.9999997500000625,0
26,1,4364,3,5,2,2,1,1,4,1,3,3,0,14.0,1,2,1,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.399999920000016,2
29,1,4335,4,11,8,7,2,2,3,1,2,3,0,12.0,1,3,27,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8749998906250137,0.6666666111111158,0
26,0,5326,6,6,4,3,4,2,1,3,2,3,0,17.0,0,2,8,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7499998125000469,0.39999996000000404,1
34,1,3280,2,10,4,2,2,1,4,3,3,3,0,16.0,0,2,1,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49999987500003124,0.6666665555555741,-1
54,1,5485,9,9,5,3,4,2,1,2,3,3,1,11.0,2,4,19,4,1,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.599999880000024,0.3571428316326549,0
27,0,4342,0,5,4,2,3,2,4,2,3,3,0,19.0,1,3,8,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.49999987500003124,0.9999997500000625,0
37,1,2782,0,6,5,3,4,1,1,2,2,3,1,13.0,2,3,10,1,1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.599999880000024,0.99999980000004,0
38,1,5980,6,17,15,7,1,2,1,4,3,3,1,12.0,0,2,2,4,2,4,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.46666663555555765,0.7142856802721105,-1
34,1,4381,1,6,6,5,3,1,1,3,3,3,0,11.0,0,3,2,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8333331944444675,0.857142734693895,1
35,1,2572,1,3,3,2,1,1,4,2,2,3,0,16.0,1,1,8,4,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6666664444445185,0.7499998125000469,0
30,0,3833,3,7,2,2,4,1,3,3,3,4,0,21.0,2,2,1,3,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.399999920000016,3
40,1,4244,1,8,8,7,3,2,2,4,3,4,0,24.0,1,2,2,2,2,3,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8749998906250137,0.8888887901234679,0
34,1,6500,5,6,3,2,3,2,1,2,3,3,0,17.0,1,1,8,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.3749999531250059,0
42,0,18430,1,24,24,7,2,5,4,2,2,3,0,13.0,1,4,8,3,2,14,9,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2916666545138894,0.9599999616000015,0
23,0,1601,1,1,0,0,3,1,1,3,3,4,1,21.0,2,2,6,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
24,0,2694,1,1,1,0,3,1,2,3,3,3,0,11.0,3,4,9,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
52,1,3149,8,9,5,2,4,2,3,2,3,4,0,20.0,1,3,11,4,1,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.399999920000016,0.3846153550295881,1
50,0,17639,5,30,4,3,3,4,3,4,3,3,0,16.0,0,3,2,3,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7499998125000469,0.44444439506173394,0
29,1,2319,1,1,1,0,2,1,1,4,3,3,1,11.0,1,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
33,0,11691,0,14,13,9,3,3,3,4,4,3,0,11.0,0,3,7,3,1,3,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6923076390532585,0.9999999230769291,0
33,1,5324,5,6,3,2,1,2,1,3,3,3,0,15.0,0,3,16,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666664444445185,0.3749999531250059,0
47,1,16752,1,26,26,14,3,4,4,3,2,3,1,11.0,1,3,2,2,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5384615177514801,0.9629629272976693,0
36,1,5228,0,10,9,7,3,2,2,1,3,3,0,15.0,1,2,1,3,1,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7777776913580343,0.9999998888889013,0
29,0,2700,1,10,10,7,3,1,3,3,3,4,0,24.0,1,3,23,2,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.699999930000007,0.9090908264462886,0
58,0,19246,7,40,31,15,4,5,2,4,3,3,1,12.0,0,2,2,4,1,13,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4838709521331951,0.8157894522160671,0
35,1,2506,3,7,2,2,4,1,3,3,3,3,0,13.0,0,0,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.399999920000016,-1
42,1,6062,9,8,4,3,4,2,4,4,3,3,1,13.0,1,4,1,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7499998125000469,0.3076922840236705,1
28,0,4382,6,5,2,2,3,1,3,4,2,3,0,17.0,0,3,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99999950000025,0.24999996875000394,0
36,0,2143,4,8,5,2,3,1,2,2,3,3,0,13.0,1,2,13,3,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.399999920000016,0.5555554938271674,0
32,1,6162,1,14,14,13,3,2,3,3,3,3,0,12.0,1,3,4,3,1,6,8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9285713622449028,0.9333332711111153,1
40,0,5094,6,10,1,0,1,2,3,4,3,3,0,14.0,0,6,16,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1428571224489825,1
30,1,6877,5,12,0,0,3,2,4,2,2,4,1,24.0,0,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,2
45,1,2274,1,1,1,0,2,1,3,4,3,3,0,14.0,0,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
42,0,4434,1,10,9,8,2,2,2,4,2,3,0,13.0,1,3,29,3,1,7,8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8888887901234679,0.8999999100000091,0
38,0,6288,2,13,4,3,1,2,1,3,2,3,0,15.0,1,3,12,3,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7499998125000469,0.6666665555555741,1
34,1,2553,1,6,5,2,3,1,4,3,3,3,0,16.0,0,3,16,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.399999920000016,0.8333331944444675,1
49,1,7654,1,9,9,8,3,3,4,1,4,3,0,18.0,2,3,11,3,1,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8888887901234679,0.8999999100000091,0
55,0,5160,4,12,9,7,3,2,4,3,2,3,0,16.0,0,3,2,1,1,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7777776913580343,0.6923076390532585,0
43,0,17159,6,22,4,1,2,4,1,3,3,4,0,24.0,1,3,14,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.24999993750001562,0.39999996000000404,1
27,0,12808,1,9,9,8,3,3,4,2,3,3,1,16.0,1,3,5,1,1,0,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8888887901234679,0.8999999100000091,1
35,0,10221,3,17,8,5,3,3,3,2,4,4,0,21.0,0,3,7,3,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6249999218750099,0.7272726611570308,1
28,1,4779,1,8,8,7,2,2,2,1,3,4,1,20.0,0,2,2,4,1,7,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8749998906250137,0.8888887901234679,1
34,0,3737,0,4,3,2,3,1,4,3,1,3,0,19.0,1,1,3,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6666664444445185,0.9999996666667778,0
26,1,2366,1,8,8,7,3,1,3,1,3,3,1,14.0,1,2,5,2,2,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8749998906250137,0.8888887901234679,1
27,0,1706,1,0,0,0,4,1,4,3,2,3,0,11.0,3,6,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
51,1,16307,2,29,20,6,1,4,3,3,2,3,0,14.0,1,2,26,4,1,4,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.29999998500000075,0.9090908677685968,0
44,0,5933,9,10,5,2,4,2,2,4,2,3,0,12.0,0,2,4,3,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.399999920000016,0.3571428316326549,0
25,0,3424,7,6,4,3,1,1,1,3,2,3,0,13.0,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7499998125000469,0.3636363305785154,-1
33,0,4037,1,9,9,8,1,2,1,1,3,4,0,22.0,1,5,1,3,1,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8888887901234679,0.8999999100000091,0
35,1,2559,1,6,6,5,3,1,1,4,2,3,0,11.0,0,3,27,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8333331944444675,0.857142734693895,1
36,0,6201,1,18,18,14,2,2,4,4,2,3,1,14.0,1,1,1,2,1,4,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7777777345679036,0.9473683711911383,0
32,0,4403,2,8,5,2,2,2,4,3,2,3,0,11.0,1,3,13,4,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.399999920000016,0.7142856122449125,0
30,0,3761,9,10,5,4,2,1,4,2,2,3,0,12.0,1,3,5,4,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.799999840000032,0.3571428316326549,1
53,1,10934,7,35,5,2,1,3,4,4,3,3,1,18.0,1,3,7,2,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.399999920000016,0.41666663194444736,1
45,0,10761,4,18,5,4,4,3,1,3,3,3,1,12.0,1,2,9,3,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.799999840000032,0.5555554938271674,0
32,1,5175,5,9,5,3,3,2,3,3,2,3,0,12.0,1,3,8,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.599999880000024,0.499999950000005,-1
52,1,13826,3,31,9,8,3,4,4,3,3,4,0,22.0,0,3,25,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8888887901234679,0.7499999375000053,2
37,0,6334,4,9,1,0,4,2,3,4,3,3,0,19.0,2,2,16,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.199999960000008,1
